title,description,publishedDate,publishedText,videoId,videoUrl,channelName,channelId,channelUrl,thumbnails,views,viewsText,duration,durationText,verified,creatorOnRise,isShort
One Week Camping In The Canadian Rockies,,2024-07-03T19:59:03.038Z,1 month ago,02KBLhmiFfw,https://youtube.com/watch?v=02KBLhmiFfw,Where's Wiseman,UCHkP_71zCBe_b2dpdfLEVVg,https://youtube.com/@WheresWiseman,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/02KBLhmiFfw/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/02KBLhmiFfw/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/02KBLhmiFfw/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/02KBLhmiFfw/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/02KBLhmiFfw/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/02KBLhmiFfw/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/02KBLhmiFfw/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/02KBLhmiFfw/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/02KBLhmiFfw/3.jpg', 'width': 120, 'height': 90}]",11843,"11,843 views",1452,24:12,False,True,False
Teardrop Camping in Canada. Camp Tour 🏕️,,2024-07-03T19:59:03.038Z,1 month ago,QA3XcqvO7wY,https://youtube.com/shorts/QA3XcqvO7wY,Where's Wiseman,UCHkP_71zCBe_b2dpdfLEVVg,https://youtube.com/@WheresWiseman,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/QA3XcqvO7wY/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/QA3XcqvO7wY/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/QA3XcqvO7wY/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/QA3XcqvO7wY/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/QA3XcqvO7wY/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/QA3XcqvO7wY/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/QA3XcqvO7wY/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/QA3XcqvO7wY/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/QA3XcqvO7wY/3.jpg', 'width': 120, 'height': 90}]",6785,"6,785 views",60,1:00,False,True,True
Perfect night in the Canadian Rockies,,2024-07-02T10:24:03.038Z,2 weeks ago,vsRC9m5HeLM,https://youtube.com/shorts/vsRC9m5HeLM,Where's Wiseman,UCHkP_71zCBe_b2dpdfLEVVg,https://youtube.com/@WheresWiseman,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/vsRC9m5HeLM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/vsRC9m5HeLM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/vsRC9m5HeLM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/vsRC9m5HeLM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/vsRC9m5HeLM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/vsRC9m5HeLM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/vsRC9m5HeLM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/vsRC9m5HeLM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/vsRC9m5HeLM/3.jpg', 'width': 120, 'height': 90}]",1809,"1,809 views",2,0:02,False,True,True
Top Sights on the Icefields Parkway | 2 Days in Jasper National Park,,2024-07-02T10:24:03.038Z,2 weeks ago,SWIfShME4dw,https://youtube.com/watch?v=SWIfShME4dw,Where's Wiseman,UCHkP_71zCBe_b2dpdfLEVVg,https://youtube.com/@WheresWiseman,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/SWIfShME4dw/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/SWIfShME4dw/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/SWIfShME4dw/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/SWIfShME4dw/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/SWIfShME4dw/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/SWIfShME4dw/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/SWIfShME4dw/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/SWIfShME4dw/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/SWIfShME4dw/3.jpg', 'width': 120, 'height': 90}]",5201,"5,201 views",1833,30:33,False,True,False
First Bear Encounter 🐻,,2024-07-01T17:36:03.038Z,3 weeks ago,si7G_-1IEAU,https://youtube.com/shorts/si7G_-1IEAU,Where's Wiseman,UCHkP_71zCBe_b2dpdfLEVVg,https://youtube.com/@WheresWiseman,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/si7G_-1IEAU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/si7G_-1IEAU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/si7G_-1IEAU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/si7G_-1IEAU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/si7G_-1IEAU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/si7G_-1IEAU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/si7G_-1IEAU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/si7G_-1IEAU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/si7G_-1IEAU/3.jpg', 'width': 120, 'height': 90}]",1163,"1,163 views",3,0:03,False,True,True
"2 Days In Banff National Park | Lake Louise, Hot Springs & Crazy Wildlife",,2024-07-01T17:36:03.038Z,3 weeks ago,L9pyjAvDdIo,https://youtube.com/watch?v=L9pyjAvDdIo,Where's Wiseman,UCHkP_71zCBe_b2dpdfLEVVg,https://youtube.com/@WheresWiseman,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/L9pyjAvDdIo/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/L9pyjAvDdIo/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/L9pyjAvDdIo/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/L9pyjAvDdIo/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/L9pyjAvDdIo/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/L9pyjAvDdIo/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/L9pyjAvDdIo/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/L9pyjAvDdIo/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/L9pyjAvDdIo/3.jpg', 'width': 120, 'height': 90}]",6218,"6,218 views",1511,25:11,False,True,False
Climbing the Astoria Column in a windstorm,,2024-07-01T00:48:03.038Z,4 weeks ago,RwRv5khLXC4,https://youtube.com/shorts/RwRv5khLXC4,Where's Wiseman,UCHkP_71zCBe_b2dpdfLEVVg,https://youtube.com/@WheresWiseman,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/RwRv5khLXC4/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/RwRv5khLXC4/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/RwRv5khLXC4/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/RwRv5khLXC4/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/RwRv5khLXC4/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/RwRv5khLXC4/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/RwRv5khLXC4/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/RwRv5khLXC4/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/RwRv5khLXC4/3.jpg', 'width': 120, 'height': 90}]",842,842 views,4,0:04,False,True,True
Eminem - Tobey (feat. Big Sean & Babytron) [Official Audio],"Eminem - Tobey (feat. Big Sean & Babytron)
Listen: https://eminem.lnk.to/Tobey
Spotify: https://eminem.lnk.to/Tobey/spotify
Apple Music: https://eminem.lnk.to/Tobey/applemusic
YouTube Music:...",2024-07-03T17:36:03.038Z,1 day ago,9xn0OHEZZ8Q,https://youtube.com/watch?v=9xn0OHEZZ8Q,EminemMusic,UCfM3zsQsOnfWNUppiycmBuw,https://youtube.com/channel/UCfM3zsQsOnfWNUppiycmBuw,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/9xn0OHEZZ8Q/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/9xn0OHEZZ8Q/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/9xn0OHEZZ8Q/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/9xn0OHEZZ8Q/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/9xn0OHEZZ8Q/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/9xn0OHEZZ8Q/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/9xn0OHEZZ8Q/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/9xn0OHEZZ8Q/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/9xn0OHEZZ8Q/3.jpg', 'width': 120, 'height': 90}]",4040767,"4,040,767 views",285,4:45,True,False,False
College Football 25 | Dynasty Deep Dive,"Bring Glory Home. Pre-order EA SPORTS College Football 25 today 👉 http://x.ea.com/80347

In EA SPORTS College Football 25 for PlayStation5 and Xbox Series X|S, experience explosive gameplay...",2024-07-03T17:36:03.038Z,1 day ago,qrI8lYfasnU,https://youtube.com/watch?v=qrI8lYfasnU,EA SPORTS College,UCT4wAMwETXqDf-U_DVuqabA,https://youtube.com/@EASPORTSCollege,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/qrI8lYfasnU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/qrI8lYfasnU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/qrI8lYfasnU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/qrI8lYfasnU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/qrI8lYfasnU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/qrI8lYfasnU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/qrI8lYfasnU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/qrI8lYfasnU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/qrI8lYfasnU/3.jpg', 'width': 120, 'height': 90}]",1073274,"1,073,274 views",378,6:18,True,False,False
Cleetus.. ProLine Racing.. Mullets Engine..  Here's The Deal?,"SME Merch! https://www.stevemorrisengines.com
Random Orders will be Selected for Broken Mullet Parts (July 2 - July 7, 2024). All countries eligible. 

To Become a Channel Member - https://www.yout...",2024-07-03T17:54:03.038Z,21 hours ago,5SM_LpuGi6A,https://youtube.com/watch?v=5SM_LpuGi6A,Steve Morris Engines,UCYI0jaSzd7aLRj7KCGHkz3g,https://youtube.com/@stevemorrisracing,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/5SM_LpuGi6A/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/5SM_LpuGi6A/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/5SM_LpuGi6A/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/5SM_LpuGi6A/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/5SM_LpuGi6A/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/5SM_LpuGi6A/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/5SM_LpuGi6A/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/5SM_LpuGi6A/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/5SM_LpuGi6A/3.jpg', 'width': 120, 'height': 90}]",479612,"479,612 views",2333,38:53,True,False,False
