title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
Grow A Garden OWNER Gave Me A NEW SECRET SEED..,"Today the Owner gave me a secret seed in Roblox Grow A Garden! Make sure you watch the whole video to find out what happens.

FOLTYN PLUSHYS: https://shop.junipercreates.com/channel/UCRkuUgtDAL4XSU...",Ou1KRIhw1lM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Ou1KRIhw1lM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Ou1KRIhw1lM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Ou1KRIhw1lM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Ou1KRIhw1lM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Ou1KRIhw1lM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Ou1KRIhw1lM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Ou1KRIhw1lM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Ou1KRIhw1lM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Ou1KRIhw1lM/3.jpg', 'width': 120, 'height': 90}]",Foltyn,UCRkuUgtDAL4XSU5jB40J_wA,https://www.youtube.com/@FoltynFamily,True,20 hours ago,2025-06-04T00:00:07.855Z,"1,252,550 views",1252550,https://www.youtube.com/watch?v=Ou1KRIhw1lM,894,14:54,False
The Witcher 4 — Unreal Engine 5 Tech Demo,CD PROJEKT RED and Epic Games come together at the State of Unreal to show an early development Unreal Engine 5 tech demo for The Witcher 4 — showcasing some of the innovative technology...,Nthv4xF_zHU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Nthv4xF_zHU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Nthv4xF_zHU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Nthv4xF_zHU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Nthv4xF_zHU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Nthv4xF_zHU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Nthv4xF_zHU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Nthv4xF_zHU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Nthv4xF_zHU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Nthv4xF_zHU/3.jpg', 'width': 120, 'height': 90}]",The Witcher,UCzybXLxv08IApdjdN0mJhEg,https://www.youtube.com/@thewitcher,True,1 day ago,2025-06-03T20:00:07.855Z,"1,963,187 views",1963187,https://www.youtube.com/watch?v=Nthv4xF_zHU,844,14:04,False
Yungeen Ace - Went Legit Freestyle,"Watch Yungeen Ace's Official Video ""Went Legit Freestyle"". 

https://yungeen-ace.ffm.to/controlmydestiny

Follow Yungeen Ace:
http://www.instagram.com/yungeenace/​​​​
http://www.facebook.co...",EgJLZ-05UTo,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/EgJLZ-05UTo/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/EgJLZ-05UTo/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/EgJLZ-05UTo/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/EgJLZ-05UTo/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/EgJLZ-05UTo/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/EgJLZ-05UTo/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/EgJLZ-05UTo/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/EgJLZ-05UTo/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/EgJLZ-05UTo/3.jpg', 'width': 120, 'height': 90}]",Yungeen Ace,UCf1Q757aKSmywQDQhiTtGFA,https://www.youtube.com/channel/UCf1Q757aKSmywQDQhiTtGFA,False,1 day ago,2025-06-03T20:00:07.855Z,"286,050 views",286050,https://www.youtube.com/watch?v=EgJLZ-05UTo,143,2:23,False
I Tested Game Breaking Fortnite Maps,"hopefully this video doesn't cause any lawsuits
👀COOKD (CODE LAZAR 15% OFF) https://cookd.store/
🧃TRY MY CHUG JUICE (CODE LAZAR 10% OFF)  https://gamersupps.gg/lazar

VOTE FOR YOUR FAVOURITE...",90Lq_T2G3Ts,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/90Lq_T2G3Ts/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/90Lq_T2G3Ts/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/90Lq_T2G3Ts/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/90Lq_T2G3Ts/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/90Lq_T2G3Ts/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/90Lq_T2G3Ts/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/90Lq_T2G3Ts/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/90Lq_T2G3Ts/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/90Lq_T2G3Ts/3.jpg', 'width': 120, 'height': 90}]",LazarLazar,UCZ3AmknSJtbzXCeO5a4peoQ,https://www.youtube.com/@lazarlazar,False,21 hours ago,2025-06-03T23:00:07.855Z,"653,386 views",653386,https://www.youtube.com/watch?v=90Lq_T2G3Ts,1356,22:36,False
Manhunt for father accused of killing his 3 young daughters,"WATCH: Wenatchee police and the Chelan County Sheriff’s Office provided an update Tuesday evening during a joint press conference about the ongoing investigation and manhunt for Travis Decker,...",hvw6X0SXBZE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/hvw6X0SXBZE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/hvw6X0SXBZE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/hvw6X0SXBZE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/hvw6X0SXBZE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/hvw6X0SXBZE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/hvw6X0SXBZE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/hvw6X0SXBZE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/hvw6X0SXBZE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/hvw6X0SXBZE/3.jpg', 'width': 120, 'height': 90}]",KOMO News,UC__2_0RJ8XnHt2angfw6S1Q,https://www.youtube.com/@komonews,True,17 hours ago,2025-06-04T03:00:07.855Z,"374,009 views",374009,https://www.youtube.com/watch?v=hvw6X0SXBZE,1156,19:16,False
Hermitcraft 10: Episode 38 - TAG RETURNS!,Hermitcraft 10: Episode 38 - TAG RETURNS! Grian is back on the server with a brand new game of TAG! Rules have been set.. but might change as we go along! Should be a lot of fun!,UcQ1zF8DQkY,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/UcQ1zF8DQkY/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/UcQ1zF8DQkY/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/UcQ1zF8DQkY/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/UcQ1zF8DQkY/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/UcQ1zF8DQkY/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/UcQ1zF8DQkY/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/UcQ1zF8DQkY/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/UcQ1zF8DQkY/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/UcQ1zF8DQkY/3.jpg', 'width': 120, 'height': 90}]",Grian,UCR9Gcq0CMm6YgTzsDxAxjOQ,https://www.youtube.com/@Grian,True,23 hours ago,2025-06-03T21:00:07.855Z,"556,229 views",556229,https://www.youtube.com/watch?v=UcQ1zF8DQkY,1921,32:01,False
Giving Each Other Tattoos!,"https://jakemerch.com
SOCIAL PAGES
Instagram: https://www.instagram.com/jakewebber9/
Twitter: https://www.twitter.com/jakewebber9/
Tik Tok: https://tiktok.com/jakewebber9/
Music: https://open.spoti...",opKd-I9XQL4,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/opKd-I9XQL4/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/opKd-I9XQL4/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/opKd-I9XQL4/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/opKd-I9XQL4/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/opKd-I9XQL4/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/opKd-I9XQL4/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/opKd-I9XQL4/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/opKd-I9XQL4/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/opKd-I9XQL4/3.jpg', 'width': 120, 'height': 90}]",Jake Webber,UCzfScS0MkYf1EHTPFCYt79Q,https://www.youtube.com/@Jakewebber9,True,1 day ago,2025-06-03T20:00:07.855Z,"304,209 views",304209,https://www.youtube.com/watch?v=opKd-I9XQL4,1842,30:42,False
Meek Mill x G Herbo - SURVIVOR'S GUILT (Official Music Video),"Meek Mill x G Herbo - SURVIVOR'S GUILT
Listen/Download ""SURVIVOR'S GUILT"": https://meekmill.lnk.to/SurvivorsGuilt

Credits:
Director: Semii @hellosemii 
Director: Whipalo @whipalo   
Director:...",hn-vdHMjMGA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/hn-vdHMjMGA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/hn-vdHMjMGA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/hn-vdHMjMGA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/hn-vdHMjMGA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/hn-vdHMjMGA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/hn-vdHMjMGA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/hn-vdHMjMGA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/hn-vdHMjMGA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/hn-vdHMjMGA/3.jpg', 'width': 120, 'height': 90}]",Meek Mill,UC9HlWVtENbiMQzVRmnbJxtw,https://www.youtube.com/channel/UC9HlWVtENbiMQzVRmnbJxtw,False,1 day ago,2025-06-03T20:00:07.855Z,"188,354 views",188354,https://www.youtube.com/watch?v=hn-vdHMjMGA,194,3:14,False
"""SECRET LOVERS"" EP. 1 | THE LESBIAN HOMIE 4","Don't want to wait? Watch the entire season RIGHT NOW at http://www.biggjah.com

Never underestimate the reputation of BlueChew. First month FREE with code JAH20 at https://try.bluechew.com/jah20...",lGqC0ny_kOI,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/lGqC0ny_kOI/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/lGqC0ny_kOI/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/lGqC0ny_kOI/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/lGqC0ny_kOI/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/lGqC0ny_kOI/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/lGqC0ny_kOI/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/lGqC0ny_kOI/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/lGqC0ny_kOI/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/lGqC0ny_kOI/3.jpg', 'width': 120, 'height': 90}]",Bigg Jah,UCxgn78SKHctkkK3QqThMgEw,https://www.youtube.com/@biggjah,True,19 hours ago,2025-06-04T01:00:07.855Z,"254,985 views",254985,https://www.youtube.com/watch?v=lGqC0ny_kOI,1742,29:02,False
EBK Jaaybo - Top Rank Gz (ft. EBK Pig & EBK Leebo) [Official Music Video],"#TOPRANKGZ - OUT ON ALL PLATFORMS
Socials:
      Instagram |  https://www.instagram.com/ebkjaaybo
           Tik Tok |  https://www.tiktok.com/@ebkjaaybo_
            Twitch | https://www.twitch.tv...",11vcs6jUK-g,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/11vcs6jUK-g/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/11vcs6jUK-g/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/11vcs6jUK-g/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/11vcs6jUK-g/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/11vcs6jUK-g/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/11vcs6jUK-g/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/11vcs6jUK-g/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/11vcs6jUK-g/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/11vcs6jUK-g/3.jpg', 'width': 120, 'height': 90}]",EBK Jaaybo,UCBvlfsQ1UBWLn2te8sJbobA,https://www.youtube.com/channel/UCBvlfsQ1UBWLn2te8sJbobA,False,20 hours ago,2025-06-04T00:00:07.855Z,"151,864 views",151864,https://www.youtube.com/watch?v=11vcs6jUK-g,176,2:56,False
