title,description,publishedDate,publishedText,videoId,videoUrl,channelName,channelId,channelUrl,thumbnails,views,viewsText,duration,durationText,verified,creatorOnRise,isShort
MINIMI (Video Oficial) - Bryan Martínez,"MINIMI (Video Oficial) - Bryan Martínez
Distribución- Virgin Music Group.

-MUSICA
Interpretación: Bryan Martínez
Composición: Bryan García Martínez
Producción: Rigo Vargas Audio

-VIDEO...",2024-08-22T19:59:03.042Z,1 month ago,GYOZzuhCu5g,https://youtube.com/watch?v=GYOZzuhCu5g,Bryan Martínez,UC8wHK0cJK_ipKgN9mGcDqBA,https://youtube.com/channel/UC8wHK0cJK_ipKgN9mGcDqBA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/GYOZzuhCu5g/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/GYOZzuhCu5g/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/GYOZzuhCu5g/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/GYOZzuhCu5g/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/GYOZzuhCu5g/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/GYOZzuhCu5g/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/GYOZzuhCu5g/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/GYOZzuhCu5g/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/GYOZzuhCu5g/3.jpg', 'width': 120, 'height': 90}]",48333617,"48,333,617 views",152,2:32,True,False,False
BEATING MINECRAFT HARDCORE PART 9 ⛏️🍄 ft. Kai Cenat,"for tips/donations text to speech is here :  https://streamlabs.com/ishowspeed/tip

Media request for your video to pop up is here - https://streamlabs.com/speedylife1/tip

merch link here...",2024-08-22T18:12:03.042Z,Streamed 18 hours ago,ZIOcuNXfN5o,https://youtube.com/watch?v=ZIOcuNXfN5o,IShowSpeed,UCWsDFcIhY2DBi3GB5uykGXA,https://youtube.com/@IShowSpeed,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ZIOcuNXfN5o/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ZIOcuNXfN5o/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ZIOcuNXfN5o/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ZIOcuNXfN5o/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ZIOcuNXfN5o/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ZIOcuNXfN5o/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ZIOcuNXfN5o/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ZIOcuNXfN5o/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ZIOcuNXfN5o/3.jpg', 'width': 120, 'height': 90}]",6815236,"6,815,236 views",42078,11:41:18,True,False,False
Taylor Swift - I Can Do It With A Broken Heart (Official Video),"Watch the official music video for “I Can Do It With A Broken Heart"" by Taylor Swift.

Buy/download/stream ‘The Tortured Poets Department': https://taylor.lnk.to/thetorturedpoetsdepartment...",2024-08-22T17:36:03.042Z,1 day ago,Sl6en1NPTYM,https://youtube.com/watch?v=Sl6en1NPTYM,Taylor Swift,UCqECaJ8Gagnn7YCbPEzWH6g,https://youtube.com/channel/UCqECaJ8Gagnn7YCbPEzWH6g,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Sl6en1NPTYM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Sl6en1NPTYM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Sl6en1NPTYM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Sl6en1NPTYM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Sl6en1NPTYM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Sl6en1NPTYM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Sl6en1NPTYM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Sl6en1NPTYM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Sl6en1NPTYM/3.jpg', 'width': 120, 'height': 90}]",8782306,"8,782,306 views",223,3:43,True,False,False
Eminem - Somebody Save Me (feat. Jelly Roll) [Official Music Video],"Eminem - Somebody Save Me (feat. Jelly Roll)
Listen: https://eminem.lnk.to/TDOSS
If you need help, you are not alone. Go to: https://BetterHelp.com/eminem

Directed by: Emil Nava

http://eminem.com...",2024-08-22T17:36:03.042Z,1 day ago,Vwa0HenQMi4,https://youtube.com/watch?v=Vwa0HenQMi4,EminemMusic,UCfM3zsQsOnfWNUppiycmBuw,https://youtube.com/channel/UCfM3zsQsOnfWNUppiycmBuw,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Vwa0HenQMi4/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Vwa0HenQMi4/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Vwa0HenQMi4/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Vwa0HenQMi4/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Vwa0HenQMi4/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Vwa0HenQMi4/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Vwa0HenQMi4/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Vwa0HenQMi4/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Vwa0HenQMi4/3.jpg', 'width': 120, 'height': 90}]",3067476,"3,067,476 views",258,4:18,True,False,False
Discover EVERYTHING about us. Who will win?,Cristiano and Georgina reveal their most fun secrets in the famous Mr. and Mrs. game,2024-08-22T17:36:03.042Z,1 day ago,I74FAkaL1Fk,https://youtube.com/watch?v=I74FAkaL1Fk,UR · Cristiano,UCtxD0x6AuNNqdXO9Wp5GHew,https://youtube.com/@cristiano,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/I74FAkaL1Fk/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/I74FAkaL1Fk/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/I74FAkaL1Fk/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/I74FAkaL1Fk/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/I74FAkaL1Fk/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/I74FAkaL1Fk/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/I74FAkaL1Fk/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/I74FAkaL1Fk/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/I74FAkaL1Fk/3.jpg', 'width': 120, 'height': 90}]",19287616,"19,287,616 views",176,2:56,True,False,False
Full speech: Tim Walz speaks at 2024 DNC | USA TODAY,"The Minnesota governor accepted the Democratic nomination for vice president in the 2024 election between Kamala Harris and Donald Trump on Day 3 of the DNC Convention.

#TimWalz #KamalaHarris #DNC",2024-08-22T18:24:03.042Z,16 hours ago,oHtYcbH50ag,https://youtube.com/watch?v=oHtYcbH50ag,USA TODAY,UCP6HGa63sBC7-KHtkme-p-g,https://youtube.com/@USATODAY,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/oHtYcbH50ag/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/oHtYcbH50ag/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/oHtYcbH50ag/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/oHtYcbH50ag/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/oHtYcbH50ag/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/oHtYcbH50ag/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/oHtYcbH50ag/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/oHtYcbH50ag/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/oHtYcbH50ag/3.jpg', 'width': 120, 'height': 90}]",216223,"216,223 views",926,15:26,True,False,False
County's chief doctor responds to medical emergency during Kamala Harris rally,"Dr. Ben Weston and EMTs assisted the person during a medical emergency at the Kamala Harris rally at Fiserv Forum.

Subscribe to WISN on YouTube now for more: http://bit.ly/1emE5YX

Get more...",2024-08-22T18:00:03.042Z,20 hours ago,0mB5fUCuLrA,https://youtube.com/watch?v=0mB5fUCuLrA,WISN 12 News,UC8Tm7Xuz8QekHzjsDxgFNnw,https://youtube.com/@WISN,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/0mB5fUCuLrA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/0mB5fUCuLrA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/0mB5fUCuLrA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/0mB5fUCuLrA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/0mB5fUCuLrA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/0mB5fUCuLrA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/0mB5fUCuLrA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/0mB5fUCuLrA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/0mB5fUCuLrA/3.jpg', 'width': 120, 'height': 90}]",170212,"170,212 views",123,2:03,True,False,False
The Grand Tour: One For The Road | Official Teaser,"One for the road! Jeremy Clarkson, Richard Hammond & James May go on their final tour together after 8 years.
» SUBSCRIBE: https://www.youtube.com/channel/UCZ1Sc5xjWpUnp_o_lUTkvgQ?sub_confirmation...",2024-08-22T19:12:03.042Z,8 hours ago,XpvladeVFq4,https://youtube.com/watch?v=XpvladeVFq4,The Grand Tour,UCZ1Sc5xjWpUnp_o_lUTkvgQ,https://youtube.com/@thegrandtour,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/XpvladeVFq4/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/XpvladeVFq4/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/XpvladeVFq4/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/XpvladeVFq4/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/XpvladeVFq4/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/XpvladeVFq4/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/XpvladeVFq4/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/XpvladeVFq4/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/XpvladeVFq4/3.jpg', 'width': 120, 'height': 90}]",671438,"671,438 views",103,1:43,True,False,False
The golden button… for my golden kids,Cristiano shares with his family his happiness for being the fastest YouTube channel hitting 1M siuuubscribers in History. And his kids’ reaction is priceless…,2024-08-22T17:48:03.042Z,22 hours ago,PbgUg_aBHf4,https://youtube.com/watch?v=PbgUg_aBHf4,UR · Cristiano,UCtxD0x6AuNNqdXO9Wp5GHew,https://youtube.com/@cristiano,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/PbgUg_aBHf4/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/PbgUg_aBHf4/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/PbgUg_aBHf4/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/PbgUg_aBHf4/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/PbgUg_aBHf4/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/PbgUg_aBHf4/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/PbgUg_aBHf4/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/PbgUg_aBHf4/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/PbgUg_aBHf4/3.jpg', 'width': 120, 'height': 90}]",16766906,"16,766,906 views",107,1:47,True,False,False
Love Island USA Season 6 Reads Thirst Tweets,"Thirst tweets have entered the villa! Love Island USA Season 6 rocked our world, so we sat down with some of the cast — JaNa, Kenny, Kordell, Rob, and Aaron — to read a few spicy, nasty,...",2024-08-22T17:36:03.042Z,1 day ago,qAzSHxA2MBY,https://youtube.com/watch?v=qAzSHxA2MBY,BuzzFeed Celeb,UCPRUgAl_MV9PajsrG_BmT9w,https://youtube.com/@BuzzFeedCeleb,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/qAzSHxA2MBY/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/qAzSHxA2MBY/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/qAzSHxA2MBY/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/qAzSHxA2MBY/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/qAzSHxA2MBY/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/qAzSHxA2MBY/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/qAzSHxA2MBY/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/qAzSHxA2MBY/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/qAzSHxA2MBY/3.jpg', 'width': 120, 'height': 90}]",252711,"252,711 views",543,9:03,True,False,False
