title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
YFN Lucci - ON MY MIND (Official Music Video),"Official music video for ""ON MY MIND"" by YFN Lucci.

Director: Leff
Producer: Arie Débor
AD/ Producer: Indian Alexander
Director of photography: Matthew Antonino
Stylist: Los Langelo
MUA:...",ICpxWJ_f4Ds,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ICpxWJ_f4Ds/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ICpxWJ_f4Ds/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ICpxWJ_f4Ds/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ICpxWJ_f4Ds/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ICpxWJ_f4Ds/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ICpxWJ_f4Ds/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ICpxWJ_f4Ds/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ICpxWJ_f4Ds/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ICpxWJ_f4Ds/3.jpg', 'width': 120, 'height': 90}]",YFN Lucci,UCGhqRGnTE34MXy9LMI9Q4bQ,https://www.youtube.com/channel/UCGhqRGnTE34MXy9LMI9Q4bQ,False,20 hours ago,2025-08-21T00:00:08.232Z,"1,938,990 views",1938990,https://www.youtube.com/watch?v=ICpxWJ_f4Ds,153,2:33,False
Hollow Knight: Silksong - Release Trailer,"On September 4, ascend to the peak of a haunted kingdom in Hollow Knight: Silksong!

Play day one on Xbox Game Pass!

The game will be available for purchase on Steam, Nintendo Switch, Nintendo...",6XGeJwsUP9c,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/6XGeJwsUP9c/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/6XGeJwsUP9c/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/6XGeJwsUP9c/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/6XGeJwsUP9c/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/6XGeJwsUP9c/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/6XGeJwsUP9c/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/6XGeJwsUP9c/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/6XGeJwsUP9c/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/6XGeJwsUP9c/3.jpg', 'width': 120, 'height': 90}]",Team Cherry,UCZS2K8ZsUmujTuj3cNMyBSA,https://www.youtube.com/@TeamCherry,True,5 hours ago,2025-08-21T15:00:08.232Z,"2,070,053 views",2070053,https://www.youtube.com/watch?v=6XGeJwsUP9c,113,1:53,False
The Case of the Sweet Scent Incident | Pokémon Legends: Z-A,"There have been rumors about a mysteriously sweet scent coming from a certain building...

Note: Viewer discretion advised​

*This video includes scenes that may cause feelings of stress...",NyfDz36JkkU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/NyfDz36JkkU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/NyfDz36JkkU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/NyfDz36JkkU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/NyfDz36JkkU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/NyfDz36JkkU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/NyfDz36JkkU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/NyfDz36JkkU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/NyfDz36JkkU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/NyfDz36JkkU/3.jpg', 'width': 120, 'height': 90}]",The Official Pokémon YouTube channel,UCFctpiB_Hnlk3ejWfHqSm6Q,https://www.youtube.com/@pokemon,True,7 hours ago,2025-08-21T13:00:08.232Z,"597,706 views",597706,https://www.youtube.com/watch?v=NyfDz36JkkU,180,3:00,False
Florence + The Machine - Everybody Scream (Official Music Video),"The official music video for “Everybody Scream”  by Florence + The Machine, from the new album Everybody Scream, out this Halloween.
 
The new album ‘Everybody Scream’ out this Halloween....",03iBgkXb1EE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/03iBgkXb1EE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/03iBgkXb1EE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/03iBgkXb1EE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/03iBgkXb1EE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/03iBgkXb1EE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/03iBgkXb1EE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/03iBgkXb1EE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/03iBgkXb1EE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/03iBgkXb1EE/3.jpg', 'width': 120, 'height': 90}]",florencemachine,UC5MujsH-hrVWHBBfSSmv18A,https://www.youtube.com/channel/UC5MujsH-hrVWHBBfSSmv18A,False,1 day ago,2025-08-20T20:00:08.232Z,"604,607 views",604607,https://www.youtube.com/watch?v=03iBgkXb1EE,340,5:40,False
Halloween - Official Announcement Trailer | gamescom2025,"Michael Myers Returns to Haddonfield. Check out the Halloween trailer for the upcoming asymmetric stealth horror game with single and multiplayer modes from developer and publisher IllFonic,...",0qV4mpc8QiA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/0qV4mpc8QiA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/0qV4mpc8QiA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/0qV4mpc8QiA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/0qV4mpc8QiA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/0qV4mpc8QiA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/0qV4mpc8QiA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/0qV4mpc8QiA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/0qV4mpc8QiA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/0qV4mpc8QiA/3.jpg', 'width': 120, 'height': 90}]",IGN,UCKy1dAqELo0zrOtPkf0eTMw,https://www.youtube.com/@IGN,True,23 hours ago,2025-08-20T21:00:08.232Z,"950,145 views",950145,https://www.youtube.com/watch?v=0qV4mpc8QiA,113,1:53,False
Trunk's Origin Story! (Brawl Stars Animation),"Trunk, the broken(hearted) Brawler, is HERE! 🐜💔

It's our last Early Access offer! So, get Trunk now and instantly unlock:
🪵 300 Gems
🍃 5000 Coins
🌰 8 Pins + Spray
🥥 Swimming...",LNAm0BY1SIA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/LNAm0BY1SIA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/LNAm0BY1SIA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/LNAm0BY1SIA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/LNAm0BY1SIA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/LNAm0BY1SIA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/LNAm0BY1SIA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/LNAm0BY1SIA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/LNAm0BY1SIA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/LNAm0BY1SIA/3.jpg', 'width': 120, 'height': 90}]",Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,https://www.youtube.com/@BrawlStars,True,12 hours ago,2025-08-21T08:00:08.232Z,"3,266,192 views",3266192,https://www.youtube.com/watch?v=LNAm0BY1SIA,87,1:27,False
"DARLING, I (Official Video)","directed by TYLER OKONMA
dp: LUIS ""PANCH"" PEREZ
production: TARA RAZAVI for Happy Place",kZfz5UlsHlQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/kZfz5UlsHlQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/kZfz5UlsHlQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/kZfz5UlsHlQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/kZfz5UlsHlQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/kZfz5UlsHlQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/kZfz5UlsHlQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/kZfz5UlsHlQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/kZfz5UlsHlQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/kZfz5UlsHlQ/3.jpg', 'width': 120, 'height': 90}]","Tyler, The Creator",UCsQBsZJltmLzlsJNG7HevBg,https://www.youtube.com/channel/UCsQBsZJltmLzlsJNG7HevBg,False,2 days ago,2025-08-19T20:00:08.232Z,"2,197,079 views",2197079,https://www.youtube.com/watch?v=kZfz5UlsHlQ,289,4:49,False
Call of Duty: Black Ops 7 | Gameplay Reveal Trailer,"Call of Duty®: Black Ops 7 redefines the franchise with a reality-shattering Co-Op Campaign, adrenaline-fueled Multiplayer across 18 launch maps, and the chilling return of Round-Based Zombies....",9txkGBj_trg,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/9txkGBj_trg/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/9txkGBj_trg/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/9txkGBj_trg/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/9txkGBj_trg/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/9txkGBj_trg/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/9txkGBj_trg/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/9txkGBj_trg/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/9txkGBj_trg/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/9txkGBj_trg/3.jpg', 'width': 120, 'height': 90}]",Call of Duty,UC9YydG57epLqxA9cTzZXSeQ,https://www.youtube.com/@CallofDuty,True,2 days ago,2025-08-19T20:00:08.232Z,"30,042,248 views",30042248,https://www.youtube.com/watch?v=9txkGBj_trg,140,2:20,False
Roblox Emotes are a DISASTER.,But I like them a lot. Today I play around with Roblox’s new emote UGC.  Awesome231 discovered this big shout out to him,s5aW4PXbI7U,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/s5aW4PXbI7U/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/s5aW4PXbI7U/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/s5aW4PXbI7U/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/s5aW4PXbI7U/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/s5aW4PXbI7U/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/s5aW4PXbI7U/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/s5aW4PXbI7U/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/s5aW4PXbI7U/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/s5aW4PXbI7U/3.jpg', 'width': 120, 'height': 90}]",Flamingo,UCm-X6o81nRsXQTmqpyArkBQ,https://www.youtube.com/@flamingo,True,17 hours ago,2025-08-21T03:00:08.232Z,"1,178,577 views",1178577,https://www.youtube.com/watch?v=s5aW4PXbI7U,739,12:19,False
"YTB Fatt, FoxBD - “Bigger Than The Program” (Official Music Video)","Da Foxprint OUT NOW: http://ytbfatt.lnk.to/dafoxprint

BREADGANG FATT
IG: @ytbfatt

Booking: 
Danjoe (901)-900-6557
CP (213)- 479-8876",OrDLE2ipL10,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/OrDLE2ipL10/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/OrDLE2ipL10/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/OrDLE2ipL10/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/OrDLE2ipL10/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/OrDLE2ipL10/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/OrDLE2ipL10/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/OrDLE2ipL10/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/OrDLE2ipL10/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/OrDLE2ipL10/3.jpg', 'width': 120, 'height': 90}]",YTB Fatt ,UCqfqdCqPHxgtdJ0m32obDiw,https://www.youtube.com/channel/UCqfqdCqPHxgtdJ0m32obDiw,False,23 hours ago,2025-08-20T21:00:08.232Z,"95,705 views",95705,https://www.youtube.com/watch?v=OrDLE2ipL10,211,3:31,False
