title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
2025 MLB All-Star Game Full Game Highlights (7/15/25) | MLB Highlights,"The National League wins the 2025 All-Star Game on the FIRST-EVER swing-off!

Don't forget to subscribe! https://www.youtube.com/mlb

Follow us elsewhere too:
Twitter: https://twitter.com/MLB...",Ykqhonhqios,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Ykqhonhqios/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Ykqhonhqios/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Ykqhonhqios/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Ykqhonhqios/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Ykqhonhqios/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Ykqhonhqios/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Ykqhonhqios/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Ykqhonhqios/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Ykqhonhqios/3.jpg', 'width': 120, 'height': 90}]",MLB,UCoLrcjPV5PbUrUyXq5mjc_A,https://www.youtube.com/@MLB,True,13 hours ago,2025-07-16T07:00:08.441Z,"1,059,204 views",1059204,https://www.youtube.com/watch?v=Ykqhonhqios,1258,20:58,False
All The Ghosts You Will Be,"MOX NOX. Pre-order the Death Clock here: http://www.InqFactory.com/DeathClock
Special thanks to @CalebMarting  for his tireless work on the prototypes. Our entire team at the Curiosity Box...",xHd4zsIbXJ0,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/xHd4zsIbXJ0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/xHd4zsIbXJ0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/xHd4zsIbXJ0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/xHd4zsIbXJ0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/xHd4zsIbXJ0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/xHd4zsIbXJ0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/xHd4zsIbXJ0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/xHd4zsIbXJ0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/xHd4zsIbXJ0/3.jpg', 'width': 120, 'height': 90}]",Vsauce,UC6nSFpj9HTCZ5t-N3Rm3-HA,https://www.youtube.com/@Vsauce,True,19 hours ago,2025-07-16T01:00:08.442Z,"1,704,447 views",1704447,https://www.youtube.com/watch?v=xHd4zsIbXJ0,1320,22:00,False
Jessica Sanchez Receives A GOLDEN BUZZER From Sofia Vergara | AGT 2025,"After walking away from music, Jessica Sanchez rediscovered her voice, her confidence, and her purpose. With a baby on the way and fire in her soul, she delivers a breathtaking performance...",a-V1XTvsPq8,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/a-V1XTvsPq8/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/a-V1XTvsPq8/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/a-V1XTvsPq8/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/a-V1XTvsPq8/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/a-V1XTvsPq8/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/a-V1XTvsPq8/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/a-V1XTvsPq8/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/a-V1XTvsPq8/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/a-V1XTvsPq8/3.jpg', 'width': 120, 'height': 90}]",America's Got Talent,UCT2X19JJaJGUN7mrYuImANQ,https://www.youtube.com/@AGT,True,1 day ago,2025-07-15T20:00:08.442Z,"2,395,357 views",2395357,https://www.youtube.com/watch?v=a-V1XTvsPq8,520,8:40,False
We went to Italy!,"NEW MERCH! https://jakemerch.com

MY SOCIAL PAGES
Instagram: https://www.instagram.com/jakewebber9/
Twitter: https://www.twitter.com/jakewebber9/
Tik Tok: https://tiktok.com/jakewebber9/
Music:...",2lMAy9ga7nU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/2lMAy9ga7nU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/2lMAy9ga7nU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/2lMAy9ga7nU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/2lMAy9ga7nU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/2lMAy9ga7nU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/2lMAy9ga7nU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/2lMAy9ga7nU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/2lMAy9ga7nU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/2lMAy9ga7nU/3.jpg', 'width': 120, 'height': 90}]",Jake Webber,UCzfScS0MkYf1EHTPFCYt79Q,https://www.youtube.com/@Jakewebber9,True,19 hours ago,2025-07-16T01:00:08.442Z,"326,837 views",326837,https://www.youtube.com/watch?v=2lMAy9ga7nU,3430,57:10,False
Clipse - Let God Sort Em Out ALBUM REVIEW,"Listen: https://www.youtube.com/watch?v=URlPXepBZdo&pp=ygUGY2xpcHNl

No fucking skips.

More rap reviews: https://www.youtube.com/playlist?list=PLP4CSgl7K7ormBIO138tYonB949PHnNcP

=================...",h-aYBc_xXDU,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/h-aYBc_xXDU/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/h-aYBc_xXDU/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/h-aYBc_xXDU/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/h-aYBc_xXDU/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/h-aYBc_xXDU/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/h-aYBc_xXDU/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/h-aYBc_xXDU/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/h-aYBc_xXDU/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/h-aYBc_xXDU/3.jpg', 'width': 120, 'height': 90}]",theneedledrop,UCt7fwAhXDy3oNFTAzF2o8Pw,https://www.youtube.com/@theneedledrop,True,15 hours ago,2025-07-16T05:00:08.442Z,"517,058 views",517058,https://www.youtube.com/watch?v=h-aYBc_xXDU,1283,21:23,False
"Clipse on ""Let God Sort Em Out,” Pharrell, Jay-Z & Def Jam | Fat Joe, Jadakiss, Pusha T & Malice","Fat Joe and Jadakiss are joined by Pusha T and Malice, a.k.a. Clipse, to dive into their rap careers and their new album ‘Let God Sort Em Out.’ They discuss how they originally linked up...",QZjdxk5tsFI,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/QZjdxk5tsFI/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/QZjdxk5tsFI/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/QZjdxk5tsFI/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/QZjdxk5tsFI/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/QZjdxk5tsFI/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/QZjdxk5tsFI/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/QZjdxk5tsFI/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/QZjdxk5tsFI/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/QZjdxk5tsFI/3.jpg', 'width': 120, 'height': 90}]",Joe and Jada,UC0bcklFKnBGDYdjsNGWXJHA,https://www.youtube.com/@JoeAndJada,True,1 day ago,2025-07-15T20:00:08.442Z,"449,173 views",449173,https://www.youtube.com/watch?v=QZjdxk5tsFI,3304,55:04,False
Street Fighter 6 - Sagat Gameplay Trailer,"Sagat returns on August 5 and he demands an audience with you adoring pests.

Heed his summons before he pummels you with regal uppercuts and majestic fireballs.

The Year 3 Character Pass...",sBNCSeG391Y,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/sBNCSeG391Y/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/sBNCSeG391Y/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/sBNCSeG391Y/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/sBNCSeG391Y/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/sBNCSeG391Y/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/sBNCSeG391Y/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/sBNCSeG391Y/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/sBNCSeG391Y/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/sBNCSeG391Y/3.jpg', 'width': 120, 'height': 90}]",Street Fighter,UCVg9nCmmfIyP4QcGOnZZ9Qg,https://www.youtube.com/@streetfighter,True,21 hours ago,2025-07-15T23:00:08.442Z,"858,739 views",858739,https://www.youtube.com/watch?v=sBNCSeG391Y,165,2:45,False
Joyner Lucas - NOBODY CARES,"Stream & Pre-Order ADHD 2 Now: https://orcd.co/adhd2

ADHD 2 Merch: https://joynerlucas.com/

Join Fan Club: https://discord.com/servers/joyner-s-world-1375508891953135726

Tully App for Artists:...",sr_XMq9TkGA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/sr_XMq9TkGA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/sr_XMq9TkGA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/sr_XMq9TkGA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/sr_XMq9TkGA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/sr_XMq9TkGA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/sr_XMq9TkGA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/sr_XMq9TkGA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/sr_XMq9TkGA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/sr_XMq9TkGA/3.jpg', 'width': 120, 'height': 90}]",Joyner Lucas,UCUebubwSuTHfHjWJI4gCS9A,https://www.youtube.com/channel/UCUebubwSuTHfHjWJI4gCS9A,False,1 day ago,2025-07-15T20:00:08.446Z,"452,558 views",452558,https://www.youtube.com/watch?v=sr_XMq9TkGA,189,3:09,False
2025 MLB All-Star Game: Full Home Run swing-off | MLB on FOX,"Watch the full Home Run swing-off between the American League and National League in the 2025 MLB All-Star Game.

#FOXSports #MLB #baseball 

SUBSCRIBE to get the latest FOX Sports content:...",8lksBr4rqNw,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/8lksBr4rqNw/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/8lksBr4rqNw/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/8lksBr4rqNw/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/8lksBr4rqNw/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/8lksBr4rqNw/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/8lksBr4rqNw/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/8lksBr4rqNw/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/8lksBr4rqNw/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/8lksBr4rqNw/3.jpg', 'width': 120, 'height': 90}]",FOX Sports,UCwNqHDsnBCKT-olwJwIFyfg,https://www.youtube.com/@foxsports,True,15 hours ago,2025-07-16T05:00:08.446Z,"107,753 views",107753,https://www.youtube.com/watch?v=8lksBr4rqNw,673,11:13,False
Glorb - GHOST IN THE SHELL (Official Music Video),"GHOST IN THE SHELL

Stream here: https://linktr.ee/datboiglorb
Join the Discord: https://discord.gg/bg3KazHSkN

Fair use is a legal doctrine that promotes freedom of expression by permitting...",AlPv2DAiJM0,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/AlPv2DAiJM0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/AlPv2DAiJM0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/AlPv2DAiJM0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/AlPv2DAiJM0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/AlPv2DAiJM0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/AlPv2DAiJM0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/AlPv2DAiJM0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/AlPv2DAiJM0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/AlPv2DAiJM0/3.jpg', 'width': 120, 'height': 90}]",Glorb,UCiMm5csnl5xQHZ1i9ykueQQ,https://www.youtube.com/channel/UCiMm5csnl5xQHZ1i9ykueQQ,False,22 hours ago,2025-07-15T22:00:08.446Z,"222,978 views",222978,https://www.youtube.com/watch?v=AlPv2DAiJM0,221,3:41,False
