title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
I Meet MrBeast To Break The Internet!!,Cristiano Ronaldo meets the biggest Youtuber and Jimmy answers the question everyone is asking: “Am I Gonna Beat You?”. Big challenges to come on the 30th!!!,aDF_ESN80r8,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/aDF_ESN80r8/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/aDF_ESN80r8/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/aDF_ESN80r8/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/aDF_ESN80r8/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/aDF_ESN80r8/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/aDF_ESN80r8/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/aDF_ESN80r8/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/aDF_ESN80r8/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/aDF_ESN80r8/3.jpg', 'width': 120, 'height': 90}]",UR · Cristiano,UCtxD0x6AuNNqdXO9Wp5GHew,https://www.youtube.com/@cristiano,True,1 day ago,2024-11-21T20:00:07.188Z,"24,387,375 views",24387375,https://www.youtube.com/watch?v=aDF_ESN80r8,840,14:00,False
Australia v India 2024-25 | First Test | Day One,"The Border-Gavaskar Trophy series gets underway in Perth with a strong Aussie side ready to host an Indian team with a few fresh faces.

Download our app: https://app.cricket.com.au/
More #AUSvIND...",pmxfvy3SImg,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/pmxfvy3SImg/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/pmxfvy3SImg/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/pmxfvy3SImg/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/pmxfvy3SImg/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/pmxfvy3SImg/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/pmxfvy3SImg/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/pmxfvy3SImg/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/pmxfvy3SImg/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/pmxfvy3SImg/3.jpg', 'width': 120, 'height': 90}]",cricket.com.au,UCkBY0aHJP9BwjZLDYxAQrKg,https://www.youtube.com/@cricketcomau,True,9 hours ago,2024-11-22T11:00:07.188Z,"6,439,445 views",6439445,https://www.youtube.com/watch?v=pmxfvy3SImg,486,8:06,False
An UNREAL Thing HAS Happened to MY CHANNEL- An OVERNIGHT Miracle!!,"Something incredible has happened to my channel and it happened overnight.
Watch and find out what happened!!
Thanks for watching!

Thanks to Kindpenguins on TIKTOK and the thousands who have...",2h3R-Rqdl9w,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/2h3R-Rqdl9w/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/2h3R-Rqdl9w/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/2h3R-Rqdl9w/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/2h3R-Rqdl9w/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/2h3R-Rqdl9w/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/2h3R-Rqdl9w/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/2h3R-Rqdl9w/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/2h3R-Rqdl9w/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/2h3R-Rqdl9w/3.jpg', 'width': 120, 'height': 90}]","Fishing With ""Oh Dad!""",UCdOBZ07WtzCA0LPHiQY1N3g,https://www.youtube.com/@fishingwithohdad,False,21 hours ago,2024-11-21T23:00:07.190Z,"592,971 views",592971,https://www.youtube.com/watch?v=2h3R-Rqdl9w,393,6:33,False
ROSÉ - number one girl (official music video),"ROSÉ - number one girl
download/stream: http://rosesarerosie.lnk.to/numberonegirlID

'rosie' - the first studio album by ROSÉ - December 6. 
pre-order ROSÉ store exclusives now: http://rosesare...",pZ1NdE69VTs,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/pZ1NdE69VTs/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/pZ1NdE69VTs/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/pZ1NdE69VTs/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/pZ1NdE69VTs/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/pZ1NdE69VTs/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/pZ1NdE69VTs/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/pZ1NdE69VTs/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/pZ1NdE69VTs/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/pZ1NdE69VTs/3.jpg', 'width': 120, 'height': 90}]",ROSÉ,UCBo1hnzxV9rz3WVsv__Rn1g,https://www.youtube.com/channel/UCBo1hnzxV9rz3WVsv__Rn1g,False,15 hours ago,2024-11-22T05:00:07.190Z,"10,266,224 views",10266224,https://www.youtube.com/watch?v=pZ1NdE69VTs,218,3:38,False
The Party Never Ends (Official Album Trailer),"Directed by Steve Cannon

The Party Never Ends 🎉 The final Juice WRLD album. Next Friday. http://www.thepartyneverends.com
 
Check out more Juice WRLD here:
Merch - https://999club.com/...",4hN5iDe8lNA,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/4hN5iDe8lNA/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/4hN5iDe8lNA/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/4hN5iDe8lNA/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/4hN5iDe8lNA/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/4hN5iDe8lNA/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/4hN5iDe8lNA/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/4hN5iDe8lNA/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/4hN5iDe8lNA/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/4hN5iDe8lNA/3.jpg', 'width': 120, 'height': 90}]",Juice WRLD,UC0BletW9phE4xHFM44q4qKA,https://www.youtube.com/channel/UC0BletW9phE4xHFM44q4qKA,False,23 hours ago,2024-11-21T21:00:07.190Z,"632,058 views",632058,https://www.youtube.com/watch?v=4hN5iDe8lNA,178,2:58,False
Investigating A.I. Conspiracy Theories,"*SKIP TO: THE PHONE CALL* 28:33
*WATCH PART 1* https://youtu.be/5c7eY6PHx0I
Thank you Rocket Money for Sponsoring! Try Rocket Money for free: https://RocketMoney.com/shanedawson 
*OUR NEW CONSPIRAC...",Wzg7dPNl7d0,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Wzg7dPNl7d0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Wzg7dPNl7d0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Wzg7dPNl7d0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Wzg7dPNl7d0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Wzg7dPNl7d0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Wzg7dPNl7d0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Wzg7dPNl7d0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Wzg7dPNl7d0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Wzg7dPNl7d0/3.jpg', 'width': 120, 'height': 90}]",Shane2,UCAVojJ1k03GZzjSbdXXunkw,https://www.youtube.com/@Shane2,False,22 hours ago,2024-11-21T22:00:07.190Z,"359,859 views",359859,https://www.youtube.com/watch?v=Wzg7dPNl7d0,2279,37:59,False
Case Closed - A new Town Hall appears!,"Follow us on our Socials!
Twitter ► https://twitter.com/ClashofClans/
Instagram ► https://www.instagram.com/clashofclans 
Facebook ► https://www.facebook.com/ClashofClans 
TikTok ►...",Xshm7VF7mMM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Xshm7VF7mMM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Xshm7VF7mMM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Xshm7VF7mMM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Xshm7VF7mMM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Xshm7VF7mMM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Xshm7VF7mMM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Xshm7VF7mMM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Xshm7VF7mMM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Xshm7VF7mMM/3.jpg', 'width': 120, 'height': 90}]",Clash of Clans,UCD1Em4q90ZUK2R5HKesszJg,https://www.youtube.com/@ClashOfClans,True,1 day ago,2024-11-21T20:00:07.190Z,"1,472,405 views",1472405,https://www.youtube.com/watch?v=Xshm7VF7mMM,67,1:07,False
???,,G6sgPHGANkE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/G6sgPHGANkE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/G6sgPHGANkE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/G6sgPHGANkE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/G6sgPHGANkE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/G6sgPHGANkE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/G6sgPHGANkE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/G6sgPHGANkE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/G6sgPHGANkE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/G6sgPHGANkE/3.jpg', 'width': 120, 'height': 90}]",Gomu,UC4XmrqqvjmEcuTYtmQ-Ldpg,https://www.youtube.com/@GomuDev,False,14 hours ago,2024-11-22T06:00:07.190Z,"370,749 views",370749,https://www.youtube.com/watch?v=G6sgPHGANkE,40,0:40,False
The Bad Guys 2 | Official Trailer,"The Bad Guys 2 - In Theaters this Summer

Everyone’s favorite felons are back, and this time, they’ve got company. 

In the new action-packed chapter from DreamWorks Animation’s acclaimed...",TY1lWh20VSw,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/TY1lWh20VSw/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/TY1lWh20VSw/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/TY1lWh20VSw/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/TY1lWh20VSw/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/TY1lWh20VSw/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/TY1lWh20VSw/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/TY1lWh20VSw/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/TY1lWh20VSw/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/TY1lWh20VSw/3.jpg', 'width': 120, 'height': 90}]",Universal Pictures,UCq0OueAsdxH6b8nyAspwViw,https://www.youtube.com/@UniversalPictures,True,1 day ago,2024-11-21T20:00:07.190Z,"2,695,328 views",2695328,https://www.youtube.com/watch?v=TY1lWh20VSw,139,2:19,False
CHIVAS 1-2 ATLAS PLAY IN | Dramática remontada rojinegra,"Atlas perdía, pero con un dramático penalti anotado por Aldo Rocha en tiempo agregado, continúa con vida y avanza a la siguiente fase del Play In. Víctor Guzmán había adelantado a Chivas...",rwhGmVf4x2w,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/rwhGmVf4x2w/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/rwhGmVf4x2w/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/rwhGmVf4x2w/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/rwhGmVf4x2w/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/rwhGmVf4x2w/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/rwhGmVf4x2w/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/rwhGmVf4x2w/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/rwhGmVf4x2w/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/rwhGmVf4x2w/3.jpg', 'width': 120, 'height': 90}]",LIGA BBVA MX,UCq8BPLXtFeiSFOvmJrknWGg,https://www.youtube.com/@ligabbvamx,True,15 hours ago,2024-11-22T05:00:07.190Z,"965,395 views",965395,https://www.youtube.com/watch?v=rwhGmVf4x2w,914,15:14,False
